AGE,MARRIAGE,PAY_1,PAY_2,PAY_3,TARGET
52,1,0,0,0,0
51,2,1,2,0,0
47,2,0,0,0,0
49,1,2,0,0,0
48,2,0,0,2,0
51,2,0,0,0,0
54,2,0,0,2,0
56,2,0,0,0,0
50,2,0,0,0,0
50,1,0,0,2,0
59,2,0,0,2,0
49,2,0,0,0,0
51,2,0,0,0,0
50,2,0,0,0,0
53,2,0,0,0,0
54,1,0,0,0,0
47,2,0,0,0,0
48,2,0,0,0,0
49,1,0,0,0,0
52,2,0,0,0,0
48,2,0,0,0,0
49,1,2,0,0,0
42,2,1,0,0,0
53,1,0,0,2,0
58,2,0,0,0,0
55,2,0,0,0,0
55,2,0,0,0,0
54,1,0,0,0,0
53,1,1,0,0,0
51,1,0,0,0,0
51,2,0,0,0,0
49,1,0,0,0,0
47,2,0,0,0,0
57,2,0,0,0,0
48,1,0,0,0,0
54,2,0,0,0,0
47,2,0,0,0,0
46,1,1,0,0,0
47,2,0,0,0,0
54,2,0,0,0,0
59,2,0,0,0,0
49,1,0,0,0,0
49,1,0,0,0,0
53,2,1,2,2,0
54,2,0,0,0,0
50,1,0,0,0,0
52,1,0,0,0,0
52,2,1,0,0,0
52,1,0,0,0,0
51,2,0,0,0,0
59,2,0,0,0,0
51,1,0,0,0,0
51,2,0,0,0,0
53,1,0,0,0,0
45,2,0,0,0,0
58,1,0,0,0,0
52,2,2,2,2,0
56,1,0,0,0,0
47,1,2,0,0,0
51,2,1,2,0,0
49,1,0,0,0,0
59,2,0,0,0,0
51,2,1,0,0,0
58,1,0,0,0,0
61,1,3,3,2,0
51,1,0,2,2,0
57,1,1,2,2,0
52,1,0,0,0,0
54,1,0,0,0,0
52,2,0,0,0,0
50,1,0,0,0,0
47,2,0,0,0,0
57,2,1,0,0,0
54,1,0,0,0,0
52,2,0,0,2,0
54,2,1,2,0,0
49,2,0,0,0,0
51,1,0,0,0,0
61,1,1,0,0,0
52,1,0,0,0,0
47,1,0,0,0,0
50,1,2,0,0,0
55,2,0,0,0,0
47,2,0,0,0,0
54,2,0,0,0,0
56,2,0,0,0,0
53,2,0,0,2,0
59,2,0,0,0,0
53,1,0,0,0,0
59,1,0,0,0,0
46,2,0,0,0,0
44,1,0,0,0,0
42,2,0,0,0,0
51,2,0,0,0,0
53,3,0,0,0,0
58,2,0,0,0,0
46,2,0,0,0,0
53,1,0,0,0,0
59,1,0,0,0,0
56,1,2,2,2,0
54,1,2,0,0,0
51,2,0,0,0,0
53,2,0,0,0,0
54,2,0,0,0,0
53,2,0,0,0,0
54,2,0,0,0,0
58,2,2,2,2,0
55,1,0,0,0,0
53,2,2,0,0,0
48,2,0,0,0,0
57,3,0,0,0,0
50,1,0,0,0,0
57,2,0,0,0,0
51,1,0,0,0,0
56,2,0,0,0,0
49,2,0,0,0,0
50,1,0,0,0,0
53,2,0,0,0,0
55,1,0,0,0,0
50,2,0,0,0,0
56,2,0,0,0,0
56,1,0,0,0,0
56,1,0,0,0,0
54,2,0,0,0,0
55,1,0,0,0,0
53,2,0,0,0,0
48,1,0,0,0,0
51,2,0,0,0,0
55,2,0,0,0,0
57,2,0,0,0,0
55,2,0,0,0,0
55,2,0,0,0,0
54,2,0,0,0,0
57,1,1,2,2,0
55,1,2,0,0,0
55,2,0,0,0,0
54,2,0,0,0,0
50,2,0,0,0,0
53,1,0,0,0,0
51,3,0,0,0,0
61,2,1,2,0,0
53,1,0,0,0,0
54,1,0,0,0,0
51,1,0,0,2,0
53,1,0,0,0,0
56,2,0,0,0,0
53,1,0,0,0,0
49,1,0,3,2,0
48,2,0,0,0,0
53,2,0,0,0,0
48,2,1,0,0,0
53,1,0,0,0,0
51,1,0,0,0,0
51,2,0,0,0,0
53,1,0,0,0,0
54,1,0,0,0,0
58,1,0,0,0,0
54,1,0,0,0,0
53,1,0,0,0,0
47,1,0,0,0,0
56,1,0,0,0,0
47,1,0,0,0,0
55,1,0,0,0,0
52,1,0,0,0,0
48,1,0,0,0,0
57,2,0,0,0,0
47,2,1,0,0,0
58,1,0,0,0,0
54,2,0,0,0,0
50,1,0,0,0,0
56,2,0,0,0,0
50,1,0,0,0,0
52,2,0,0,0,0
49,1,0,0,0,0
45,1,0,0,0,0
55,2,0,0,0,0
50,2,1,0,0,0
56,2,0,0,0,0
49,2,0,0,0,0
56,2,0,0,0,0
52,2,0,0,0,0
48,2,0,0,0,0
52,1,0,0,0,0
53,1,0,0,0,0
51,2,0,0,0,0
57,2,0,0,0,0
52,1,0,0,0,0
46,2,1,2,0,0
53,1,0,0,0,0
48,2,0,0,0,0
46,1,0,0,0,0
49,2,0,0,0,0
55,2,0,0,0,0
48,2,0,0,0,0
56,2,0,0,0,0
55,2,0,0,0,0
62,1,0,0,0,0
52,2,0,0,0,0
51,2,0,0,0,0
44,2,0,0,0,0
48,2,0,0,0,0
50,1,0,0,0,0
51,1,0,0,0,0
57,1,0,0,0,0
53,2,0,0,0,0
54,2,1,0,0,0
53,2,0,0,0,0
51,1,0,2,0,0
53,2,0,0,0,0
43,2,0,0,0,0
54,2,0,0,0,0
55,1,0,0,0,0
52,1,0,0,0,0
47,3,0,0,0,0
55,1,0,0,0,0
50,1,0,0,0,0
57,1,0,0,0,0
56,1,0,0,0,0
51,1,0,0,0,0
57,1,0,2,0,0
61,2,0,0,0,0
58,2,0,0,0,0
50,2,1,0,0,0
62,1,0,0,0,0
61,2,0,0,0,0
54,1,0,0,0,0
47,2,1,0,0,0
62,2,1,2,0,0
55,1,0,0,0,0
55,1,0,0,0,0
58,2,0,0,0,0
56,1,1,0,0,0
56,2,0,0,0,0
62,1,0,0,0,0
57,1,0,0,0,0
53,2,0,0,0,0
58,2,1,2,0,0
58,2,0,0,0,0
56,2,0,0,0,0
64,1,0,0,0,0
57,2,1,2,2,0
57,1,0,0,0,0
58,1,1,0,0,0
61,2,0,0,0,0
52,1,0,0,0,0
55,1,2,0,0,0
59,1,2,2,2,0
52,2,0,0,0,0
54,2,0,0,0,0
60,2,0,0,0,0
49,2,0,0,0,0
60,1,0,0,0,0
54,1,0,0,0,0
62,2,0,0,0,0
63,2,0,0,0,0
60,2,1,0,0,0
57,1,0,0,0,0
51,2,0,0,0,0
58,2,0,0,0,0
61,2,0,0,0,0
59,2,0,0,0,0
61,2,0,0,0,0
52,2,1,0,0,0
48,2,0,0,0,0
54,2,0,0,0,0
53,2,0,0,0,0
59,1,0,0,0,0
57,2,0,0,0,0
50,1,0,0,0,0
55,2,0,0,0,0
58,1,0,0,0,0
55,2,0,0,2,0
53,1,0,0,0,0
58,2,0,0,0,0
64,1,0,0,0,0
54,1,0,0,0,0
54,1,1,0,0,0
51,2,0,0,0,0
57,2,0,0,0,0
54,2,0,0,0,0
60,2,0,0,0,0
42,2,0,0,0,0
51,2,0,0,0,0
56,2,0,0,0,0
56,1,0,0,0,0
55,2,0,0,0,0
56,1,0,0,0,0
62,2,0,0,0,0
61,1,0,0,0,0
49,2,0,0,0,0
59,2,0,0,0,0
59,2,0,0,0,0
59,2,0,0,0,0
57,1,0,0,0,0
63,1,0,0,0,0
52,1,0,0,0,0
47,2,0,0,0,0
46,2,0,0,0,0
54,1,0,0,0,0
58,2,0,0,0,0
56,2,0,0,0,0
56,1,0,0,0,0
48,1,0,0,0,0
50,2,0,0,0,0
56,1,2,2,0,0
53,1,0,0,0,0
62,2,0,0,0,0
57,2,0,0,0,0
54,2,0,0,0,0
53,1,0,0,0,0
61,1,0,0,0,0
56,1,0,0,0,0
49,2,0,0,2,0
54,2,0,0,0,0
53,2,0,0,0,0
55,2,0,0,0,0
55,2,0,0,0,0
53,2,0,0,0,0
53,2,0,0,0,0
59,1,1,2,0,0
47,2,0,0,0,0
56,1,2,2,2,0
64,1,1,0,0,0
60,1,0,0,0,0
50,1,0,0,0,0
57,1,0,0,0,0
46,2,0,0,0,0
51,2,0,0,0,0
59,2,0,0,0,0
59,2,0,0,0,0
54,1,0,0,0,0
64,1,0,0,0,0
50,2,0,0,0,0
61,2,0,0,0,0
57,1,0,0,0,0
52,1,0,0,0,0
58,1,0,0,0,0
53,2,0,0,0,0
55,2,0,0,0,0
53,1,0,0,0,0
58,1,0,0,0,0
55,2,0,0,0,0
48,2,0,0,0,0
53,2,0,0,0,0
52,1,0,0,0,0
49,1,0,0,0,0
51,2,0,0,0,0
56,1,0,0,0,0
59,2,0,0,0,0
52,3,0,0,0,0
53,1,0,0,3,0
52,2,1,0,0,0
54,2,0,0,0,0
63,1,0,0,0,0
62,2,0,2,0,0
54,2,0,0,0,0
59,3,1,2,0,0
57,1,0,0,0,0
52,1,0,0,0,0
50,2,0,0,0,0
63,1,0,0,0,0
61,1,0,0,0,0
54,1,1,2,0,0
63,2,0,0,0,0
48,2,0,0,0,0
61,1,0,0,0,0
63,3,0,0,0,0
59,2,1,0,0,0
59,2,1,2,0,0
61,2,0,0,0,0
54,1,0,0,0,0
54,1,0,0,0,0
61,2,0,0,0,0
47,2,0,0,0,0
53,1,0,0,0,0
56,2,0,0,0,0
61,1,0,0,0,0
57,2,0,0,0,0
56,2,0,0,0,0
58,2,2,2,2,0
62,2,0,0,0,0
63,2,0,0,0,0
57,2,0,0,0,0
56,1,1,2,2,0
54,2,0,0,0,0
59,2,0,0,0,0
56,2,0,0,0,0
49,2,1,2,2,0
63,2,0,0,0,0
53,2,0,0,0,0
59,1,0,0,0,0
59,2,0,0,0,0
53,1,0,0,0,0
50,1,0,0,0,0
57,1,0,0,0,0
52,2,0,0,0,0
52,2,0,0,0,0
54,2,0,0,0,0
57,2,2,3,2,0
62,1,0,0,0,0
55,2,0,0,2,0
57,2,0,0,0,0
53,2,0,0,0,0
59,2,0,0,0,0
51,2,0,0,2,0
57,2,2,2,2,0
57,1,0,0,0,0
56,1,0,0,0,0
53,1,0,0,0,0
56,1,0,0,0,0
53,1,0,0,0,0
56,2,0,0,0,0
57,1,0,0,0,0
60,2,0,2,2,0
57,2,0,0,0,0
51,1,0,0,0,0
57,1,0,0,0,0
56,1,0,0,0,0
54,2,0,0,2,0
56,1,0,0,0,0
50,1,1,0,0,0
54,2,1,1,0,0
59,1,0,0,0,0
54,2,0,0,0,0
51,2,0,0,0,0
60,2,0,0,0,0
57,3,0,0,0,0
56,1,0,0,0,0
56,2,0,0,0,0
56,1,0,0,0,0
57,2,0,0,0,0
59,2,0,0,0,0
62,2,0,0,0,0
58,1,2,2,0,0
64,2,0,0,0,0
53,2,0,0,0,0
54,2,0,0,0,0
52,2,1,2,0,0
57,2,0,0,2,0
59,2,0,0,0,0
59,1,0,0,0,0
53,2,0,0,0,0
56,2,0,0,0,0
53,2,0,0,0,0
51,2,0,0,0,0
56,1,2,2,0,0
50,2,0,0,0,0
55,1,0,0,0,0
60,2,3,2,0,0
51,1,0,0,0,0
50,2,0,0,0,0
50,1,0,0,0,0
60,2,0,0,0,0
56,2,0,0,0,0
52,2,0,2,2,0
57,1,0,0,0,0
57,2,0,0,2,0
54,1,1,2,0,0
54,1,0,0,2,0
53,2,0,0,0,0
53,2,0,0,0,0
62,2,0,0,0,0
58,1,0,0,0,0
59,1,2,2,2,0
55,1,0,0,0,0
52,2,0,0,0,0
58,2,0,0,0,0
53,2,0,0,0,0
58,2,0,0,0,0
52,2,0,0,0,0
61,2,0,0,0,0
56,2,1,2,2,0
58,2,1,0,0,0
62,1,0,0,0,0
55,2,0,0,0,0
56,2,0,0,0,0
62,2,0,0,0,0
49,2,0,0,0,0
58,2,0,0,0,0
57,3,0,0,0,0
51,2,0,0,0,0
54,1,0,0,0,0
56,1,0,0,0,0
50,1,0,0,0,0
53,2,1,0,2,0
58,2,1,4,3,0
52,2,0,0,0,0
58,1,0,0,0,0
56,2,0,0,0,0
58,2,0,0,0,0
46,2,0,0,0,0
54,1,0,0,0,0
55,1,0,0,0,0
60,2,2,0,0,0
61,1,0,0,0,0
53,1,1,0,0,0
56,2,0,0,0,0
52,2,0,0,0,0
56,2,0,0,0,0
55,1,0,0,0,0
59,2,0,0,0,0
57,1,0,0,0,0
59,2,0,0,0,0
51,1,0,0,0,0
54,1,0,0,0,0
55,1,0,0,0,0
55,2,1,2,2,0
60,2,0,0,0,0
59,2,0,0,0,0
57,1,0,0,0,0
58,1,0,0,0,0
58,2,0,0,0,0
58,1,0,0,0,0
55,1,0,0,0,0
59,2,0,0,0,0
56,1,0,0,0,0
61,2,0,0,0,0
53,3,0,0,0,0
59,2,0,0,0,0
63,2,2,2,2,0
61,1,1,0,0,0
58,2,0,0,0,0
51,2,1,0,0,0
54,1,0,0,0,0
58,1,0,0,0,0
50,1,1,2,0,0
63,2,0,0,0,0
52,2,0,0,0,0
58,2,0,0,0,0
61,2,0,0,0,0
58,2,0,0,0,0
58,1,0,0,0,0
56,1,0,0,0,0
61,1,0,0,0,0
66,2,0,0,0,0
54,1,0,2,0,0
54,2,0,0,0,0
62,2,0,0,0,0
59,1,0,0,0,0
53,2,0,0,0,0
60,2,0,0,0,0
56,1,0,0,0,0
56,1,0,0,2,0
59,1,0,0,0,0
60,2,0,0,0,0
49,2,0,0,0,0
59,2,4,4,4,0
62,2,0,0,0,0
56,2,0,0,0,0
55,2,0,0,0,0
55,1,0,0,0,0
50,2,0,0,0,0
55,1,0,0,0,0
52,2,0,0,0,0
56,1,0,0,0,0
55,1,0,0,0,0
54,2,0,0,2,0
52,2,0,0,0,0
58,1,0,0,0,0
60,1,0,0,0,0
52,2,0,0,0,0
55,2,0,0,0,0
62,2,0,0,0,0
57,1,0,0,0,0
56,2,0,0,0,0
55,1,0,0,0,0
56,2,0,0,0,0
54,2,0,0,0,0
57,1,0,0,0,0
59,2,0,0,0,0
56,1,0,0,0,0
59,2,0,0,2,0
56,2,0,0,0,0
51,1,1,2,2,0
58,2,0,0,0,0
53,2,0,0,0,0
62,2,0,0,0,0
58,1,0,0,0,0
60,3,0,0,0,0
58,2,0,0,0,0
60,2,0,0,0,0
58,2,0,0,0,0
61,1,0,0,0,0
55,1,0,0,0,0
57,2,0,0,0,0
52,2,0,0,0,0
54,2,0,0,0,0
61,2,1,0,0,0
63,1,0,0,0,0
57,1,0,0,0,0
55,2,0,0,0,0
57,2,0,0,0,0
52,2,0,0,0,0
58,2,0,0,0,0
62,1,0,0,0,0
62,2,0,0,0,0
49,1,0,0,0,0
59,2,0,0,0,0
52,1,0,0,0,0
49,1,0,0,0,0
59,2,0,0,0,0
53,1,0,0,0,0
58,2,0,0,0,0
60,2,1,2,0,0
57,1,0,0,2,0
50,1,0,0,0,0
54,1,0,0,0,0
60,2,1,2,2,0
62,1,0,0,0,0
59,1,0,0,0,0
62,1,0,0,0,0
55,1,0,0,0,0
61,1,0,0,0,0
59,1,0,0,0,0
61,2,0,0,0,0
62,2,0,0,0,0
57,2,0,0,0,0
52,1,1,0,0,0
52,1,0,0,0,0
50,2,0,0,0,0
56,2,0,0,2,0
50,1,0,0,0,0
58,1,0,0,0,0
54,1,0,0,0,0
62,2,0,0,0,0
60,1,0,0,0,0
57,1,0,0,0,0
51,2,0,0,2,0
61,2,0,0,0,0
57,1,0,0,0,0
62,1,0,0,0,0
59,1,0,0,0,0
58,2,2,0,0,0
51,1,0,0,0,0
59,1,0,0,0,0
46,2,0,0,0,0
56,1,0,0,0,0
58,2,0,0,0,0
55,2,0,0,0,0
57,2,0,2,2,0
54,2,0,0,0,0
63,1,0,0,0,0
54,2,1,0,0,0
57,1,0,0,0,0
61,1,0,0,0,0
57,1,0,0,0,0
57,2,0,0,0,0
60,2,0,0,0,0
57,2,0,0,2,0
50,2,0,0,0,0
60,1,0,0,0,0
58,2,0,0,0,0
59,2,0,0,0,0
56,2,0,0,2,0
59,1,0,0,0,0
60,2,0,0,0,0
57,1,0,0,0,0
57,1,0,0,0,0
52,2,0,0,0,0
58,1,0,0,0,0
60,2,0,0,0,0
57,1,0,0,0,0
53,2,0,0,0,0
59,1,2,2,2,0
61,1,0,0,0,0
61,1,0,0,0,0
56,2,0,0,0,0
56,2,0,0,0,0
64,2,0,0,0,0
55,1,0,0,0,0
67,2,0,0,0,0
58,1,1,2,2,0
56,2,0,0,0,0
49,2,0,0,0,0
54,1,0,0,0,0
58,2,0,0,0,0
53,2,0,0,0,0
54,2,0,0,0,0
60,1,0,0,0,0
57,1,0,0,0,0
58,2,0,0,0,0
57,2,0,0,0,0
55,3,0,0,0,0
59,1,0,0,0,0
56,2,0,0,0,0
57,2,0,0,0,0
57,1,0,0,0,0
61,1,0,0,0,0
52,1,0,0,0,0
59,1,0,0,0,0
56,2,0,0,0,0
52,2,0,0,0,0
49,2,2,2,2,0
55,1,0,0,0,0
49,2,0,0,0,0
58,2,2,0,0,0
57,2,0,0,0,0
53,1,0,0,0,0
51,2,2,2,2,0
52,2,0,0,0,0
62,1,1,0,0,0
55,2,0,0,0,0
59,2,1,0,0,0
62,2,0,0,0,0
59,1,0,0,0,0
56,2,0,0,0,0
51,1,0,0,0,0
49,2,0,0,0,0
58,1,2,2,0,1
62,2,0,2,0,1
59,2,1,2,2,1
59,2,0,0,2,1
63,1,0,0,0,1
55,2,2,0,0,1
51,1,0,0,0,1
56,2,1,0,0,1
61,2,2,0,0,1
57,2,1,0,0,1
56,2,0,0,0,1
58,1,0,0,2,1
67,1,0,0,0,1
58,1,1,2,2,1
52,1,0,0,0,1
56,1,2,2,2,1
54,1,0,0,0,1
61,1,0,0,0,1
60,1,2,2,2,1
60,1,2,2,2,1
58,1,0,0,0,1
59,1,1,0,0,1
53,1,0,0,0,1
53,1,0,0,2,1
63,1,2,2,2,1
53,1,0,0,0,1
56,1,0,0,0,1
44,1,0,2,0,1
52,1,2,0,0,1
55,1,2,2,2,1
58,1,1,0,0,1
53,1,2,0,0,1
56,1,0,0,0,1
61,1,0,0,0,1
54,1,0,0,0,1
59,1,1,0,0,1
57,1,0,0,0,1
50,1,2,3,4,1
59,1,1,0,0,1
60,1,1,2,2,1
55,1,0,0,0,1
55,1,1,2,0,1
62,1,2,2,2,1
55,1,2,0,0,1
56,1,1,2,2,1
51,1,1,2,2,1
56,1,0,0,0,1
55,1,0,0,0,1
56,1,1,0,0,1
54,1,1,0,0,1
56,1,2,2,2,1
57,1,1,3,2,1
61,1,2,0,0,1
61,1,1,2,0,1
52,1,2,0,0,1
51,1,0,0,0,1
62,3,0,0,0,1
55,1,0,0,0,1
50,1,2,0,0,1
54,1,0,0,0,1
55,1,3,2,2,1
55,1,1,0,0,1
59,1,0,0,0,1
58,1,2,0,0,1
54,1,2,0,0,1
56,1,0,0,0,1
54,1,1,0,0,1
58,1,0,0,2,1
58,1,1,0,0,1
54,1,0,0,2,1
62,1,2,2,2,1
63,1,0,2,2,1
51,1,0,0,0,1
58,1,1,2,2,1
53,1,0,0,0,1
59,1,0,2,2,1
60,1,2,2,2,1
60,1,1,0,2,1
60,1,0,0,2,1
60,1,0,0,0,1
56,1,0,0,0,1
60,1,0,0,0,1
56,1,1,0,0,1
58,1,0,0,0,1
56,1,4,3,2,1
65,1,1,0,0,1
56,1,3,2,0,1
54,1,2,2,0,1
60,1,0,0,0,1
53,1,2,2,2,1
57,1,0,0,0,1
54,1,0,0,0,1
55,1,0,0,0,1
61,1,1,0,0,1
55,1,0,0,0,1
56,1,2,2,2,1
54,1,1,2,2,1
52,1,1,2,0,1
56,1,1,0,0,1
57,1,2,2,2,1
60,1,2,2,2,1
51,1,0,0,0,1
53,1,0,0,0,1
60,1,1,2,2,1
54,1,0,0,0,1
58,1,0,0,0,1
54,1,1,0,0,1
55,1,2,2,0,1
51,1,0,0,0,1
56,1,0,0,0,1
60,1,0,0,0,1
51,1,0,0,0,1
52,1,0,0,2,1
49,1,0,0,0,1
61,1,0,0,0,1
52,1,0,0,0,1
62,1,0,0,0,1
54,1,2,2,2,1
59,1,0,0,0,1
59,1,0,0,0,1
49,1,2,2,0,1
56,1,0,0,2,1
55,1,2,0,0,1
58,1,2,3,2,1
64,1,1,0,0,1
49,1,0,0,2,1
56,1,0,0,0,1
57,1,0,0,0,1
53,1,0,0,0,1
61,1,0,0,0,1
55,1,2,0,0,1
48,1,1,0,0,1
57,1,1,0,0,1
55,1,0,0,2,1
60,1,0,0,2,1
62,1,0,0,0,1
53,1,0,0,0,1
58,1,2,0,0,1
58,1,2,2,2,1
57,1,1,0,0,1
53,1,0,0,0,1
59,1,0,0,0,1
52,1,0,0,0,1
54,1,2,2,2,1
59,1,0,0,0,1
61,1,2,0,0,1
48,1,2,2,4,1
59,1,2,2,2,1
55,1,2,2,2,1
59,1,0,0,0,1
52,1,2,0,0,1
58,1,0,0,0,1
55,3,1,3,2,1
63,1,0,0,0,1
57,1,0,0,0,1
56,1,0,0,0,1
54,1,0,0,0,1
62,1,0,2,0,1
63,1,2,0,0,1
58,1,0,0,0,1
53,1,2,0,0,1
54,1,4,4,4,1
56,1,0,0,0,1
54,1,2,0,0,1
58,1,1,2,0,1
46,1,2,0,0,1
59,1,2,2,2,1
62,1,1,0,0,1
60,1,0,0,0,1
51,1,4,3,2,1
60,1,0,0,2,1
61,1,1,2,2,1
57,1,2,2,0,1
60,1,1,2,0,1
59,1,0,0,0,1
47,1,0,0,0,1
54,1,0,0,0,1
62,1,1,0,0,1
52,1,1,0,0,1
60,3,2,0,0,1
50,1,4,4,4,1
54,1,0,0,2,1
52,1,2,2,2,1
57,1,2,2,4,1
57,1,1,0,0,1
56,1,0,0,0,1
60,1,0,0,0,1
62,3,1,2,2,1
58,1,2,2,2,1
61,3,0,0,0,1
62,1,2,2,2,1
54,1,1,0,0,1
58,1,0,0,2,1
55,1,0,0,0,1
57,1,2,2,0,1
57,1,2,0,0,1
58,1,1,2,2,1
59,1,2,2,4,1
60,1,0,0,0,1
58,1,0,0,0,1
51,1,0,0,0,1
59,1,1,2,2,1
58,1,0,0,0,1
56,1,2,2,2,1
56,1,0,0,0,1
56,1,1,2,2,1
57,1,0,0,0,1
51,1,0,0,0,1
56,1,1,0,0,1
62,1,0,2,2,1
58,1,0,0,0,1
57,1,1,0,0,1
61,1,1,0,0,1
60,1,0,0,0,1
56,1,1,0,0,1
56,1,0,0,0,1
61,1,0,0,0,1
57,1,2,0,0,1
63,1,2,2,0,1
56,1,0,2,0,1
52,1,1,2,0,1
56,1,0,0,0,1
55,1,2,0,2,1
52,1,2,2,2,1
54,1,0,0,0,1
60,1,1,2,2,1
55,1,2,0,0,1
55,1,0,0,0,1
55,1,0,0,0,1
56,1,2,0,0,1
56,1,0,0,0,1
61,1,0,0,0,1
54,1,1,2,2,1
55,1,0,0,0,1
51,1,1,0,0,1
53,1,1,2,0,1
61,1,0,0,2,1
60,1,1,2,2,1
57,1,0,0,0,1
57,1,0,0,0,1
60,1,1,0,0,1
49,1,2,0,0,1
58,1,1,2,4,1
59,1,0,0,0,1
59,1,0,0,0,1
59,1,2,0,0,1
53,1,2,2,2,1
57,1,2,2,4,1
55,1,2,2,2,1
61,1,0,0,2,1
62,1,0,0,0,1
57,1,2,2,2,1
57,1,2,2,0,1
54,1,0,0,0,1
58,1,0,0,0,1
53,1,0,0,0,1
54,1,0,0,0,1
57,1,2,2,2,1
64,1,0,0,0,1
51,1,0,0,0,1
53,1,0,0,0,1
56,1,0,0,0,1
55,1,0,0,0,1
57,1,0,0,0,1
54,1,0,0,0,1
54,1,0,0,0,1
58,1,2,2,0,1
62,1,0,0,0,1
52,1,2,2,2,1
60,1,2,2,2,1
62,1,2,2,4,1
56,1,0,0,0,1
46,1,0,0,0,1
59,1,0,0,2,1
53,1,0,2,0,1
62,1,0,0,0,1
59,1,1,2,2,1
53,1,0,0,0,1
51,1,0,0,0,1
57,1,0,2,0,1
59,1,0,0,2,1
55,1,2,0,0,1
53,1,3,2,0,1
55,1,0,0,2,1
53,1,1,0,0,1
54,1,0,0,0,1
55,1,2,2,2,1
56,1,1,0,0,1
52,1,0,0,0,1
53,1,0,0,0,1
54,1,1,2,0,1
51,1,0,0,0,1
61,1,2,2,2,1
50,1,2,2,2,1
54,1,0,0,0,1
56,1,3,4,3,1
59,1,1,2,2,1
53,1,0,0,0,1
56,1,0,0,0,1
59,1,0,0,0,1
57,1,2,2,2,1
47,1,2,2,2,1
56,1,2,2,2,1
55,1,2,2,2,1
56,1,0,0,0,1
63,1,0,0,0,1
55,1,1,2,0,1
58,1,1,0,0,1
57,1,0,0,0,1
56,1,0,0,0,1
57,1,1,0,2,1
59,1,0,0,0,1
53,1,2,2,3,1
54,1,1,0,0,1
60,1,1,0,0,1
57,1,0,0,2,1
46,1,0,0,0,1
56,1,1,0,0,1
52,3,2,2,4,1
59,1,3,2,2,1
60,1,0,0,2,1
61,1,2,2,2,1
47,1,2,2,2,1
55,1,1,0,0,1
49,1,2,2,2,1
51,1,2,2,2,1
57,1,0,0,0,1
54,1,0,0,0,1
57,1,1,2,0,1
58,1,1,0,0,1
60,1,0,0,0,1
55,1,0,0,0,1
61,1,0,0,0,1
57,1,0,0,0,1
61,1,1,2,2,1
59,1,0,0,2,1
63,1,0,0,0,1
59,1,0,0,0,1
58,1,0,0,0,1
52,1,0,0,0,1
57,1,2,3,2,1
59,1,0,0,0,1
60,1,0,0,0,1
57,1,1,0,0,1
58,3,1,0,0,1
56,1,0,0,0,1
60,1,2,2,2,1
57,1,0,0,0,1
58,1,1,3,2,1
56,1,0,0,0,1
64,1,2,0,0,1
59,1,0,0,0,1
53,1,1,2,2,1
53,1,1,0,0,1
61,1,0,0,2,1
57,1,0,0,0,1
54,1,0,0,0,1
59,1,1,2,0,1
55,1,0,0,0,1
60,1,0,0,0,1
59,1,0,2,2,1
61,1,0,0,0,1
56,1,1,2,2,1
56,1,0,0,2,1
56,1,0,0,2,1
53,1,0,0,0,1
49,1,2,2,0,1
49,1,0,0,0,1
58,1,2,2,0,1
58,1,2,0,0,1
54,1,2,2,0,1
55,1,0,0,0,1
54,1,0,0,0,1
57,1,2,0,0,1
58,1,0,0,0,1
56,1,0,0,0,1
57,1,2,2,3,1
58,1,0,0,0,1
58,1,2,2,2,1
59,1,0,0,0,1
60,1,2,2,0,1
62,1,2,2,2,1
59,1,0,0,0,1
61,1,0,0,0,1
55,1,0,0,2,1
66,1,0,0,0,1
58,1,0,0,0,1
62,1,0,0,0,1
56,1,0,0,0,1
49,1,0,0,0,1
54,1,0,0,0,1
57,1,0,0,0,1
50,1,1,2,2,1
58,1,0,0,0,1
54,1,2,2,2,1
56,1,0,0,0,1
56,1,0,0,0,1
59,1,2,0,0,1
50,1,1,3,2,1
56,1,0,2,2,1
53,1,1,4,4,1
58,1,2,2,2,1
57,1,2,2,2,1
54,1,0,0,0,1
60,1,2,2,2,1
57,1,2,2,2,1
49,1,0,0,0,1
60,1,1,0,0,1
62,1,0,0,0,1
57,1,1,3,4,1
56,1,0,0,0,1
61,1,1,0,0,1
59,1,0,0,0,1
55,1,0,0,0,1
55,1,0,0,0,1
55,1,2,0,0,1
59,1,1,0,0,1
57,1,0,0,0,1
60,1,2,2,0,1
56,1,0,0,0,1
58,1,0,0,2,1
58,1,2,2,2,1
57,1,3,2,2,1
52,1,1,0,0,1
57,1,2,2,0,1
53,1,1,2,0,1
57,1,1,0,0,1
56,1,0,0,0,1
62,1,1,0,0,1
60,1,3,2,2,1
63,1,1,0,0,1
53,1,2,0,0,1
57,1,0,0,0,1
54,1,1,0,0,1
54,1,0,0,0,1
55,1,2,0,0,1
55,1,1,0,0,1
56,1,2,2,0,1
59,1,0,0,0,1
55,1,1,2,2,1
60,1,0,0,0,1
60,1,2,0,0,1
52,1,2,0,0,1
53,1,0,0,0,1
55,1,2,2,0,1
61,1,0,0,0,1
61,1,2,2,2,1
51,1,1,2,0,1
55,1,1,2,0,1
55,1,0,0,0,1
57,1,0,0,0,1
59,1,1,2,2,1
57,1,2,2,2,1
48,1,2,2,2,1
59,1,1,2,2,1
